rep,est,se,IRR,IRR_CI_Lower,IRR_CI_Upper,n_event
652,1.22899210455924,0.0898158087629028,3.41778303178811,2.86611184707472,4.07564026655174,892
653,1.15702491924496,0.092461712058133,3.18045707024499,2.65329773240299,3.81235285137424,883
654,0.978623635886502,0.0947189801175952,2.66079150256245,2.2099675810273,3.20358157327244,953
655,1.15998541673958,0.0928049635513496,3.1898867568277,2.65937472824588,3.82622930620102,877
656,1.0416599383008,0.0970398564019344,2.833917239998,2.34307768383334,3.42758030541216,869
657,1.09668445132381,0.0955078364622134,2.99422205922161,2.48306213807722,3.61060869256849,866
658,1.10812478948764,0.0945460690247135,3.02867366537384,2.51637128956379,3.64527453057975,873
659,1.11287731178668,0.0928116465050058,3.04310176227452,2.53696840610831,3.65021035077209,906
660,1.39523835713388,0.0863947685101642,4.03593645223748,3.40725752347456,4.78061400826808,865
661,1.09134361393602,0.0947444142199828,2.97827303458545,2.47353419054347,3.5860067358074,882
662,1.20776780017433,0.0928153915464418,3.34600735321014,2.789473798988,4.0135760414018,850
663,1.10118112184643,0.095569558530958,3.00771640637199,2.49395107281261,3.62731974968417,861
664,0.947723739948322,0.101908838361346,2.57983060537937,2.11274085310386,3.15018566648834,844
665,1.07970531711847,0.0950403069278068,2.94381193225272,2.44349584784282,3.5465698458723,880
666,1.05458707864605,0.0971383614003414,2.87078949884028,2.37310539042757,3.47284717311553,858
667,1.03917792115979,0.0955089629990913,2.82689213065947,2.34429283490993,3.40883997057964,898
668,1.1466301050531,0.092390505331121,3.14756804375789,2.626226544839,3.77240288335188,887
669,1.02268852968649,0.0969192690461609,2.78066061199363,2.29958863582127,3.36237243420336,882
670,1.18358841695941,0.0910274201134909,3.2660732324158,2.73239346425953,3.90398912127166,894
671,1.04991516761155,0.0951941297260441,2.85740870697575,2.37106234561407,3.44351321415224,900
672,1.07672343121822,0.0918913611362549,2.93504689562316,2.45130288475078,3.51425371915351,946
673,1.23145149939999,0.0914210466387317,3.4261990546628,2.86414403836543,4.09855084274032,855
674,0.852871324834997,0.103171999433345,2.34637439189124,1.91680151962749,2.87221850074122,882
675,1.12040026583354,0.092199268240312,3.06608120526245,2.55919567758755,3.67336270516269,910
676,0.935892146327012,0.0987381692464911,2.54948695886649,2.10090644211935,3.09384731424469,910
677,0.999921459664616,0.0971328742491821,2.71806834207633,2.24688435262337,3.28806220203179,896
678,0.93765874626522,0.100520124359913,2.55399486302971,2.09728347249044,3.11016123759202,873
679,1.09402591629599,0.0951684361215079,2.98627238691946,2.47811752398335,3.59862786271051,868
680,0.962969861803698,0.0972962731086798,2.61946438011762,2.16468027308579,3.16979543076986,919
681,1.12472882702125,0.0935750157416003,3.07938169058123,2.56337606821281,3.69925884612718,882
682,1.1311523669519,0.0919447278718511,3.09922588859756,2.58815175212938,3.71122021753581,905
683,1.12954693780722,0.0957489328994166,3.09425429287019,2.56480506521074,3.73299700582076,842
684,1.09533525721335,0.0937123381865139,2.99018499645695,2.48845602895251,3.5930738614658,898
685,1.04579106724172,0.0951833311087981,2.8456487329951,2.36135395987659,3.42926848290877,900
686,1.12328496748775,0.094978831335341,3.07493870426592,2.55264449529526,3.70409904411655,860
687,1.13616514241606,0.0933154357665807,3.11480061578157,2.59417941559098,3.7399043480819,881
688,1.10981046326564,0.0924441290882265,3.03378332655468,2.53102231872863,3.63641252958386,911
689,1.13337693384853,0.0929425587034019,3.10612799817037,2.58884768167416,3.72676662644697,890
690,1.119458808124,0.091529614686246,3.06319597784659,2.56014541553121,3.66509243645778,925
691,1.13703278809807,0.0936446080722725,3.11750433185036,2.59475663236276,3.74556640028928,875
692,0.997722072055264,0.0983595417100741,2.71209682549036,2.23656434251869,3.28873578595623,872
693,1.13944841319766,0.0933413770767234,3.12504415659102,2.6025784778867,3.75239442868734,878
694,1.14557688691661,0.0947894783145741,3.14425471314462,2.61115570794541,3.78619232512612,849
695,1.03884967810036,0.0982134688462054,2.82596437521081,2.3311339345096,3.42583260950239,849
696,1.08970605287369,0.0947478472116996,2.97339992172993,2.46947032599337,3.58016332550467,882
697,1.0809483185686,0.0943104142590265,2.94747336986812,2.45003743309415,3.54590470689673,898
698,0.968287503850399,0.0993825088051121,2.63343085549233,2.16734164005638,3.19975307191471,874
699,0.909348578786169,0.103501873393173,2.48270471998077,2.02686169669759,3.04106725025078,846
700,1.04654665729819,0.0978491873606558,2.84779968940025,2.35082369241843,3.44983892118466,854
701,1.10711541050071,0.0921082165757178,3.02561812817469,2.52587269130222,3.62423850143444,919
702,1.06210553956241,0.0967716721170769,2.89245476014018,2.39273376619227,3.49654218019061,865
703,1.17479999125473,0.0932592433308184,3.23749535169495,2.69666340558579,3.88679437357127,861
704,1.13938924988428,0.0903875896027522,3.12485927409345,2.61753446184171,3.73051267337175,935
705,1.01506217254681,0.0964410385106697,2.75953495935944,2.28425792073664,3.33370112140014,903
706,1.04495154788597,0.0955554013206375,2.84326075831981,2.35765245795667,3.42889034069412,891
707,1.07177701650585,0.0976269087122326,2.92056478327177,2.41194093721796,3.53644590614471,846
708,1.13730590436682,0.0897439256651018,3.11835588928309,2.61538428866387,3.71805531385001,954
709,1.19317119236142,0.0910915637674917,3.29752171988654,2.75835643581419,3.94207556062779,888
710,1.25371829568698,0.0903119703973883,3.50334524281694,2.93500772802717,4.18173614098725,870
711,1.13442505039128,0.0946946569927587,3.10938528902118,2.58267822743288,3.74350810444991,857
712,0.979399377101983,0.0977963778006839,2.662856389002,2.1983827992323,3.22546380499562,894
713,1.05046308751851,0.0944629062897481,2.8589747670872,2.37576429304519,3.44046618714202,910
714,1.24206225457164,0.0881544750011286,3.46274717266082,2.91328892717111,4.11583549779037,918
715,0.97631407836333,0.0954567489198199,2.65465334247546,2.20168348546738,3.2008162913663,941
716,1.12545722663314,0.09428844727036,3.08162552811549,2.56165943637932,3.70713443038917,869
717,1.05957419979778,0.095988351445078,2.88514223353784,2.390351647654,3.48235194428959,884
718,1.1825261389616,0.0923151115439586,3.26260559680436,2.72261235793779,3.9096991715566,873
719,1.17423883852347,0.0919372642076005,3.2356791319719,2.7021428647352,3.87456177159028,885
720,1.19474726275388,0.0890020476428442,3.30272294390869,2.77404475311145,3.93215676567084,928
721,1.11954984799122,0.092164573353467,3.06347486349634,2.55719410222772,3.66999056938939,916
722,0.969371282720062,0.101149470132448,2.63628645935028,2.16219079408254,3.21433534671146,842
723,1.23964338834836,0.0896118116972141,3.45438137243987,2.89796122772593,4.1176364100714,889
724,1.03000822209189,0.0977512496419613,2.80108886541446,2.31270837244864,3.39260190580864,861
725,1.05373193041558,0.0952243205099894,2.86833559765445,2.37998858573852,3.45688594897977,895
726,1.00141326331334,0.0959971511932528,2.72212619235187,2.25525332153804,3.28564908266476,914
727,1.24427480190527,0.0878872812133285,3.47041714664602,2.92127129352769,4.12279242890542,923
728,1.05835684783955,0.0952365587941815,2.88163213693504,2.39096397774089,3.47299409356333,897
729,1.0284854579155,0.098131655761181,2.79682671358495,2.30746829398046,3.38996626139065,861
730,1.13178777274086,0.0936239855843452,3.10119578044252,2.58128705457238,3.72582167938225,875
731,1.32386041403594,0.0874211444459996,3.75790046334009,3.16615563797643,4.46024059050908,885
732,1.03234455980504,0.0977400759024691,2.80764080576096,2.31816872471984,3.4004629646303,868
733,1.15378880472594,0.0921110443376016,3.1701813825615,2.64654356950278,3.79742472942841,890
734,1.17410313040937,0.0897066938694796,3.23524005385297,2.71361377057148,3.85713631009851,929
735,0.99748108914196,0.100012302012112,2.71144333523934,2.22879388227306,3.29861142328509,847
736,1.11234268579125,0.0931388728245805,3.0414752757854,2.53398674112161,3.65059994320228,899
737,0.931263315352324,0.0991206431736746,2.53771308531933,2.08963712104459,3.08186892285951,908
738,1.06472570718993,0.096063599136085,2.90004341389773,2.40234300366629,3.5008538704325,869
739,1.06334601489539,0.0949353197040038,2.89604500526678,2.40434185084669,3.48830457265349,895
740,1.25328877523661,0.0885268699613608,3.50184080750643,2.94402972743047,4.16534144572659,903
741,1.08655274601962,0.0933338226319292,2.9640386466202,2.46852749036834,3.55901448654605,910
742,1.07650534831181,0.0939538990393307,2.93440688185627,2.44088112272071,3.52771942399535,904
743,1.14224941485516,0.0923725866131063,3.13380968084646,2.61483885406789,3.75578139375161,891
744,0.947279461221948,0.0988210954558167,2.57868469609416,2.12462150924479,3.12978793302055,898
745,1.16258251990361,0.0932294838775102,3.19818198894095,2.66407282550675,3.83937253383481,862
746,1.14998774134301,0.0914193501028251,3.15815419472349,2.64007970410518,3.77789272882203,909
747,1.13194041892875,0.092942629946461,3.10166920228842,2.58513107224487,3.72141743361214,890
748,1.11218774289955,0.0938429253275274,3.04100405731804,2.53010040836754,3.65507457571281,882
749,1.13606356073077,0.0943458283178242,3.11448422515571,2.58868269702135,3.74708418297268,861
750,1.03876319808261,0.0958500368459688,2.82571999632857,2.3417548353454,3.40970513955336,901
751,1.12026844930459,0.0942344322279331,3.06567707171683,2.54867178803435,3.68755834006335,873
752,1.20034262765568,0.0934491678158814,3.32125468151704,2.76540092469165,3.98883668585192,841
753,1.16542205711549,0.0935310877960693,3.20727625134662,2.67006947747638,3.85256677372096,856
